Id,Probability
2134,0.33
2135,0.01
2136,0.05
2137,0.0
2138,0.08
2139,0.1
2140,0.12
2141,0.26
2142,0.01
2143,0.29
2144,0.01
2145,0.03
2146,0.0
2147,0.32
2148,0.13
2149,0.02
2150,0.0
2151,0.01
2152,0.23
2153,0.0
2154,0.04
2155,0.01
2156,0.0
2157,0.05
2158,0.0
2159,0.01
2160,0.03
2161,0.06
2162,0.09
2163,0.0
2164,0.0
2165,0.55
2166,0.0
2167,0.0
2168,0.0
2169,0.21
2170,0.1
2171,0.0
2172,0.01
2173,0.02
2174,0.0
2175,0.09
2176,0.03
2177,0.13
2178,0.12
2179,0.82
2180,0.02
2181,0.05
2182,0.01
2183,0.0
2184,0.31
2185,0.57
2186,0.03
2187,0.08
2188,0.13
2189,0.06
2190,0.12
2191,0.88
2192,0.01
2193,0.01
2194,0.09
2195,0.3
2196,0.02
2197,0.0
2198,0.02
2199,0.0
2200,0.0
2201,0.01
2202,0.13
2203,0.0
2204,0.01
2205,0.46
2206,0.08
2207,0.0
2208,0.02
2209,0.04
2210,0.04
2211,0.06
2212,0.09
2213,0.01
2214,0.03
2215,0.0
2216,0.0
2217,0.1
2218,0.0
2219,0.09
2220,0.17
2221,0.18
2222,0.04
2223,0.21
2224,0.0
2225,0.0
2226,0.0
2227,0.1
2228,0.17
2229,0.08
2230,0.0
2231,0.02
2232,0.0
2233,0.0
2234,0.05
2235,0.16
2236,0.23
2237,0.02
2238,0.0
2239,0.0
2240,0.02
2241,0.02
2242,0.29
2243,0.12
2244,0.0
2245,0.23
2246,0.0
2247,0.04
2248,0.0
2249,0.04
2250,0.34
2251,0.0
2252,0.0
2253,0.01
2254,0.0
2255,0.04
2256,0.44
2257,0.08
2258,0.0
2259,0.0
2260,0.01
2261,0.3
2262,0.08
2263,0.02
2264,0.0
2265,0.47
2266,0.4
2267,0.06
2268,0.01
2269,0.03
2270,0.06
2271,0.64
2272,0.01
2273,0.0
2274,0.04
2275,0.16
2276,0.13
2277,0.71
2278,0.65
2279,0.11
2280,0.02
2281,0.3
2282,0.0
2283,0.01
2284,0.0
2285,0.07
2286,0.23
2287,0.0
2288,0.09
2289,0.33
2290,0.02
2291,0.83
2292,0.11
2293,0.28
2294,0.0
2295,0.25
2296,0.0
2297,0.19
2298,0.0
2299,0.4
2300,0.01
2301,0.04
2302,0.1
2303,0.14
2304,0.26
2305,0.0
2306,0.0
2307,0.02
2308,0.0
2309,0.02
2310,0.0
2311,0.0
2312,0.19
2313,0.22
2314,0.0
2315,0.93
2316,0.38
2317,0.03
2318,0.04
2319,0.0
2320,0.38
2321,0.22
2322,0.88
2323,0.03
2324,0.1
2325,0.18
2326,0.0
2327,0.26
2328,0.04
2329,0.04
2330,0.03
2331,0.28
2332,0.1
2333,0.0
2334,0.21
2335,0.01
2336,0.08
2337,0.0
2338,0.0
2339,0.04
2340,0.05
2341,0.01
2342,0.04
2343,0.11
2344,0.57
2345,0.46
2346,0.25
2347,0.12
2348,0.42
2349,0.02
2350,0.0
2351,0.0
2352,0.32
2353,0.01
2354,0.05
2355,0.03
2356,0.02
2357,0.15
2358,0.75
2359,0.23
2360,0.02
2361,0.02
2362,0.05
2363,0.01
2364,0.08
2365,0.0
2366,0.16
2367,0.55
2368,0.68
2369,0.11
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.09
2375,0.1
2376,0.04
2377,0.02
2378,0.0
2379,0.0
2380,0.0
2381,0.02
2382,0.18
2383,0.03
2384,0.0
2385,0.48
2386,0.03
2387,0.0
2388,0.01
2389,0.01
2390,0.03
2391,0.04
2392,0.01
2393,0.18
2394,0.0
2395,0.01
2396,0.01
2397,0.0
2398,0.11
2399,0.02
2400,0.01
2401,0.29
2402,0.03
2403,0.13
2404,0.47
2405,0.01
2406,0.03
2407,0.03
2408,0.03
2409,0.0
2410,0.2
2411,0.02
2412,0.17
2413,0.47
2414,0.02
2415,0.11
2416,0.33
2417,0.02
2418,0.19
2419,0.0
2420,0.0
2421,0.62
2422,0.48
2423,0.0
2424,0.05
2425,0.38
2426,0.36
2427,0.15
2428,0.0
2429,0.0
2430,0.0
2431,0.03
2432,0.13
2433,0.1
2434,0.63
2435,0.6
2436,0.44
2437,0.13
2438,0.01
2439,0.06
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.04
2445,0.01
2446,0.23
2447,0.0
2448,0.15
2449,0.0
2450,0.09
2451,0.01
2452,0.11
2453,0.16
2454,0.01
2455,0.0
2456,0.41
2457,0.16
2458,0.01
2459,0.13
2460,0.0
2461,0.02
2462,0.04
2463,0.33
2464,0.02
2465,0.41
2466,0.33
2467,0.02
2468,0.12
2469,0.08
2470,0.0
2471,0.3
2472,0.89
2473,0.0
2474,0.0
2475,0.08
2476,0.07
2477,0.01
2478,0.1
2479,0.04
2480,0.37
2481,0.0
2482,0.0
2483,0.1
2484,0.07
2485,0.04
2486,0.07
2487,0.0
2488,0.01
2489,0.04
2490,0.0
2491,0.52
2492,0.38
2493,0.0
2494,0.03
2495,0.0
2496,0.44
2497,0.4
2498,0.0
2499,0.0
2500,0.23
2501,0.17
2502,0.09
2503,0.21
2504,0.03
2505,0.08
2506,0.12
2507,0.0
2508,0.02
2509,0.15
2510,0.22
2511,0.06
2512,0.0
2513,0.52
2514,0.0
2515,0.43
2516,0.0
2517,0.01
2518,0.01
2519,0.12
2520,0.24
2521,0.03
2522,0.0
2523,0.12
2524,0.0
2525,0.06
2526,0.08
2527,0.16
2528,0.0
2529,0.0
2530,0.11
2531,0.0
2532,0.0
2533,0.0
2534,0.07
2535,0.04
2536,0.0
2537,0.01
2538,0.08
2539,0.17
2540,0.07
2541,0.06
2542,0.0
2543,0.0
2544,0.03
2545,0.0
2546,0.02
2547,0.05
2548,0.09
2549,0.11
2550,0.02
2551,0.02
2552,0.0
2553,0.0
2554,0.05
2555,0.01
2556,0.02
2557,0.1
2558,0.0
2559,0.17
2560,0.71
2561,0.03
2562,0.15
2563,0.01
2564,0.0
2565,0.03
2566,0.09
2567,0.72
2568,0.01
2569,0.06
2570,0.03
2571,0.06
2572,0.36
2573,0.05
2574,0.07
2575,0.01
2576,0.18
2577,0.0
2578,0.0
2579,0.02
2580,0.0
2581,0.03
2582,0.05
2583,0.0
2584,0.0
2585,0.06
2586,0.0
2587,0.01
2588,0.0
2589,0.0
2590,0.03
2591,0.01
2592,0.0
2593,0.33
2594,0.0
2595,0.03
2596,0.0
2597,0.0
2598,0.0
2599,0.39
2600,0.11
2601,0.0
2602,0.01
2603,0.04
2604,0.0
2605,0.0
2606,0.02
2607,0.21
2608,0.0
2609,0.14
2610,0.0
2611,0.0
2612,0.1
2613,0.0
2614,0.0
2615,0.69
2616,0.0
2617,0.01
2618,0.09
2619,0.04
2620,0.02
2621,0.01
2622,0.1
2623,0.0
2624,0.01
2625,0.02
2626,0.01
2627,0.3
2628,0.27
2629,0.09
2630,0.0
2631,0.31
2632,0.03
2633,0.06
2634,0.92
2635,0.0
2636,0.44
2637,0.0
2638,0.04
2639,0.11
2640,0.54
2641,0.02
2642,0.0
2643,0.01
2644,0.03
2645,0.01
2646,0.0
2647,0.0
2648,0.0
2649,0.01
2650,0.03
2651,0.43
2652,0.26
2653,0.0
2654,0.28
2655,0.63
2656,0.05
2657,0.03
2658,0.38
2659,0.11
2660,0.0
2661,0.23
2662,0.06
2663,0.06
2664,0.02
2665,0.06
2666,0.0
2667,0.02
2668,0.32
2669,0.05
2670,0.0
2671,0.0
2672,0.1
2673,0.0
2674,0.0
2675,0.05
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.05
2681,0.12
2682,0.02
2683,0.0
2684,0.42
2685,0.16
2686,0.27
2687,0.0
2688,0.03
2689,0.06
2690,0.0
2691,0.01
2692,0.04
2693,0.14
2694,0.03
2695,0.14
2696,0.96
2697,0.09
2698,0.57
2699,0.04
2700,0.05
2701,0.0
2702,0.01
2703,0.0
2704,0.0
2705,0.18
2706,0.03
2707,0.1
2708,0.09
2709,0.43
2710,0.12
2711,0.0
2712,0.59
2713,0.1
2714,0.29
2715,0.0
2716,0.02
2717,0.57
2718,0.02
2719,0.0
2720,0.0
2721,0.1
2722,0.12
2723,0.06
2724,0.08
2725,0.03
2726,0.02
2727,0.0
2728,0.15
2729,0.3
2730,0.36
2731,0.02
2732,0.0
2733,0.06
2734,0.07
2735,0.0
2736,0.03
2737,0.05
2738,0.11
2739,0.0
2740,0.0
2741,0.19
2742,0.28
2743,0.0
2744,0.0
2745,0.05
2746,0.0
2747,0.0
2748,0.0
2749,0.07
2750,0.37
2751,0.0
2752,0.04
2753,0.2
2754,0.01
2755,0.0
2756,0.18
2757,0.89
2758,0.12
2759,0.63
2760,0.12
2761,0.02
2762,0.21
2763,0.0
2764,0.16
2765,0.58
2766,0.02
2767,0.12
2768,0.01
2769,0.03
2770,0.0
2771,0.02
2772,0.13
2773,0.03
2774,0.02
2775,0.39
2776,0.31
2777,0.28
2778,0.15
2779,0.06
2780,0.0
2781,0.01
2782,0.02
2783,0.04
2784,0.04
2785,0.27
2786,0.0
2787,0.0
2788,0.03
2789,0.17
2790,0.39
2791,0.01
2792,0.05
2793,0.53
2794,0.06
2795,0.1
2796,0.56
2797,0.68
2798,0.02
2799,0.18
2800,0.03
2801,0.17
2802,0.05
2803,0.38
2804,0.02
2805,0.27
2806,0.01
2807,0.33
2808,0.02
2809,0.05
2810,0.12
2811,0.08
2812,0.07
2813,0.0
2814,0.09
2815,0.04
2816,0.02
2817,0.72
2818,0.08
2819,0.42
2820,0.04
2821,0.02
2822,0.04
2823,0.16
2824,0.15
2825,0.0
2826,0.0
2827,0.0
2828,0.0
2829,0.03
2830,0.09
2831,0.0
2832,0.0
2833,0.17
2834,0.03
2835,0.01
2836,0.0
2837,0.0
2838,0.01
2839,0.0
2840,0.14
2841,0.0
2842,0.12
2843,0.4
2844,0.05
2845,0.13
2846,0.1
2847,0.01
2848,0.06
2849,0.13
2850,0.02
2851,0.04
2852,0.54
2853,0.0
2854,0.08
2855,0.71
2856,0.03
2857,0.6
2858,0.01
2859,0.1
2860,0.02
2861,0.11
2862,0.11
2863,0.01
2864,0.06
2865,0.0
2866,0.26
2867,0.06
2868,0.11
2869,0.01
2870,0.61
2871,0.02
2872,0.08
2873,0.0
2874,0.03
2875,0.38
2876,0.0
2877,0.15
2878,0.0
2879,0.28
2880,0.0
2881,0.0
2882,0.23
2883,0.04
2884,0.08689655172413793
2885,0.07
2886,0.27
2887,0.01
2888,0.06
2889,0.01
2890,0.31
2891,0.08
2892,0.22
2893,0.68
2894,0.1
2895,0.55
2896,0.0
2897,0.0
2898,0.08
2899,0.0
2900,0.03
2901,0.43
2902,0.01
2903,0.78
2904,0.24
2905,0.0
2906,0.05
2907,0.0
2908,0.01
2909,0.0
2910,0.62
2911,0.02
2912,0.12
2913,0.0
2914,0.01
2915,0.01
2916,0.01
2917,0.03
2918,0.02
2919,0.0
2920,0.08
2921,0.02
2922,0.57
2923,0.0
2924,0.01
2925,0.8
2926,0.02
2927,0.07
2928,0.03
2929,0.81
2930,0.23
2931,0.23
2932,0.0
2933,0.0
2934,0.61
2935,0.1
2936,0.0
2937,0.0
2938,0.09
2939,0.02
2940,0.68
2941,0.51
2942,0.0
2943,0.12
2944,0.0
2945,0.53
2946,0.02
2947,0.0
2948,0.0
2949,0.15
2950,0.02
2951,0.01
2952,0.0
2953,0.45
2954,0.04
2955,0.0
2956,0.61
2957,0.15
2958,0.0
2959,0.09
2960,0.01
2961,0.1
2962,0.0
2963,0.0
2964,0.03
2965,0.0
2966,0.37
2967,0.0
2968,0.0
2969,0.04
2970,0.07
2971,0.06
2972,0.15
2973,0.0
2974,0.76
2975,0.01
2976,0.0
2977,0.04
2978,0.02
2979,0.1
2980,0.0
2981,0.21
2982,0.03
2983,0.0
2984,0.0
2985,0.53
2986,0.26
2987,0.05
2988,0.18
2989,0.08
2990,0.17
2991,0.11
2992,0.15
2993,0.11
2994,0.04
2995,0.13
2996,0.27
2997,0.0
2998,0.79
2999,0.42
3000,0.01
3001,0.4
3002,0.2
3003,0.02
3004,0.01
3005,0.0
3006,0.01
3007,0.55
3008,0.26
3009,0.54
3010,0.0
3011,0.04
3012,0.13
3013,0.22
3014,0.13
3015,0.0
3016,0.05
3017,0.0
3018,0.53
3019,0.57
3020,0.02
3021,0.11
3022,0.0
3023,0.14
3024,0.43
3025,0.15
3026,0.17
3027,0.18
3028,0.04
3029,0.69
3030,0.0
3031,0.15
3032,0.71
3033,0.02
3034,0.28
3035,0.79
3036,0.08
3037,0.01
3038,0.0
3039,0.33
3040,0.0
3041,0.1
3042,0.0
3043,0.0
3044,0.04
3045,0.08
3046,0.04
3047,0.0
3048,0.0
3049,0.04
3050,0.48
3051,0.06
3052,0.02
3053,0.0
3054,0.0
3055,0.41
3056,0.02
3057,0.05
3058,0.07
3059,0.0
3060,0.0
3061,0.016948051948051948
3062,0.03
3063,0.03
3064,0.0
3065,0.14
3066,0.07
3067,0.4
3068,0.02
3069,0.02
3070,0.0
3071,0.04
3072,0.0
3073,0.12
3074,0.01
3075,0.0
3076,0.05
3077,0.13
3078,0.0
3079,0.61
3080,0.0
3081,0.17
3082,0.03
3083,0.08
3084,0.0
3085,0.48
3086,0.02
3087,0.0
3088,0.18
3089,0.924415848040848
3090,0.01
3091,0.03
3092,0.08
3093,0.03
3094,0.05
3095,0.07
3096,0.0
3097,0.03
3098,0.04
3099,0.28
3100,0.01
3101,0.0
3102,0.28
3103,0.01
3104,0.15
3105,0.11
3106,0.02
3107,0.07
3108,0.04
3109,0.23
3110,0.0
3111,0.21
3112,0.05
3113,0.16
3114,0.24
3115,0.62
3116,0.0
3117,0.05
3118,0.1
3119,0.06
3120,0.01
3121,0.0
3122,0.0
3123,0.04
3124,0.0
3125,0.0
3126,0.0
3127,0.0
3128,0.22
3129,0.0
3130,0.04
3131,0.7
3132,0.14
3133,0.17
3134,0.11
3135,0.0
3136,0.03
3137,0.87
3138,0.1
3139,0.03
3140,0.0
3141,0.0
3142,0.15
3143,0.35
3144,0.07
3145,0.24
3146,0.0
3147,0.0
3148,0.1
3149,0.24
3150,0.51
3151,0.98
3152,0.02
3153,0.0
3154,0.0
3155,0.22
3156,0.02
3157,0.0
3158,0.03
3159,0.16
3160,0.0
3161,0.13
3162,0.04
3163,0.0
3164,0.0
3165,0.29
3166,0.06
3167,0.06
3168,0.01
3169,0.02
3170,0.0
3171,0.05
3172,0.53
3173,0.03
3174,0.03
3175,0.0
3176,0.01
3177,0.07
3178,0.11
3179,0.0
3180,0.09
3181,0.02
3182,0.08
3183,0.0
3184,0.03
3185,0.0
3186,0.01
3187,0.0
3188,0.0
3189,0.21
3190,0.01
3191,0.12
3192,0.32
3193,0.01
3194,0.0
3195,0.34
3196,0.02
3197,0.06
3198,0.0
3199,0.07
3200,0.0
3201,0.0
3202,0.0
3203,0.87
3204,0.06
3205,0.16
3206,0.17
3207,0.0
3208,0.02
3209,0.01
3210,0.55
3211,0.75
3212,0.04
3213,0.06
3214,0.66
3215,0.0
3216,0.04
3217,0.04
3218,0.1
3219,0.25
3220,0.39
3221,0.16
3222,0.45
3223,0.0
3224,0.0
3225,0.0
3226,0.19
3227,0.0
3228,0.0
3229,0.03
3230,0.0
3231,0.21
3232,0.07
3233,0.02
3234,0.0
3235,0.06
3236,0.01
3237,0.0
3238,0.03
3239,0.0
3240,0.01
3241,0.0
3242,0.13
3243,0.13
3244,0.0
3245,0.1
3246,0.0
3247,0.0
3248,0.04
3249,0.62
3250,0.05
3251,0.0
3252,0.47
3253,0.0
3254,0.21
3255,0.18
3256,0.01
3257,0.15
3258,0.0
3259,0.04
3260,0.12
3261,0.0
3262,0.06
3263,0.41
3264,0.0
3265,0.05
3266,0.0
3267,0.0
3268,0.57
3269,0.01
3270,0.59
3271,0.0
3272,0.17
3273,0.14
3274,0.13
3275,0.02
3276,0.0
3277,0.06
3278,0.22
3279,0.04
3280,0.08
3281,0.5
3282,0.05
3283,0.0
3284,0.01
3285,0.16
3286,0.03
3287,0.0
3288,0.0
3289,0.07
3290,0.15
3291,0.0
3292,0.23
3293,0.07
3294,0.68
3295,0.02
3296,0.21
3297,0.25
3298,0.0
3299,0.01
3300,0.29
3301,0.51
3302,0.0
3303,0.0
3304,0.15
3305,0.28
3306,0.67
3307,0.0
3308,0.11
3309,0.04
3310,0.1
3311,0.0
3312,0.63
3313,0.0
3314,0.0
3315,0.5
3316,0.94
3317,0.31
3318,0.01
3319,0.02
3320,0.03
3321,0.01
3322,0.05
3323,0.49
3324,0.07
3325,0.2
3326,0.14
3327,0.0
3328,0.06
3329,0.04
3330,0.49
3331,0.18
3332,0.01
3333,0.04
3334,0.05
3335,0.56
3336,0.5
3337,0.0
3338,0.01
3339,0.0
3340,0.41
3341,0.03
3342,0.03
3343,0.13
3344,0.03
3345,0.23
3346,0.01
3347,0.02
3348,0.11
3349,0.27
3350,0.08
3351,0.02
3352,0.46
3353,0.28
3354,0.29
3355,0.06
3356,0.47
3357,0.09
3358,0.0
3359,0.09
3360,0.03
3361,0.62
3362,0.12
3363,0.14
3364,0.05
3365,0.0
3366,0.12
3367,0.0
3368,0.0
3369,0.34
3370,0.03
3371,0.0
3372,0.15
3373,0.03
3374,0.08
3375,0.09
3376,0.01
3377,0.02
3378,0.11
3379,0.1
3380,0.02
3381,0.01
3382,0.06
3383,0.0
3384,0.0
3385,0.33
3386,0.04
3387,0.0
3388,0.11
3389,0.06
3390,0.01
3391,0.13
3392,0.25
3393,0.01
3394,0.35
3395,0.59
3396,0.04
3397,0.17
3398,0.19
3399,0.0
3400,0.36
3401,0.09
3402,0.07
3403,0.39
3404,0.04
3405,0.0
3406,0.01
3407,0.83
3408,0.19
3409,0.02
3410,0.07
3411,0.16
3412,0.0
3413,0.0
3414,0.52
3415,0.03
3416,0.01
3417,0.42
3418,0.03
3419,0.14
3420,0.03
3421,0.0
3422,0.0
3423,0.18
3424,0.01
3425,0.64
3426,0.0
3427,0.0
3428,0.02
3429,0.03
3430,0.0
3431,0.15
3432,0.12
3433,0.01
3434,0.35
3435,0.0
3436,0.02
3437,0.0
3438,0.57
3439,0.04
3440,0.03
3441,0.0
3442,0.0
3443,0.02
3444,0.02
3445,0.0
3446,0.04
3447,0.0
3448,0.11
3449,0.04
3450,0.04
3451,0.27
3452,0.1
3453,0.0
3454,0.01
3455,0.02
3456,0.02
3457,0.05
3458,0.08
3459,0.02
3460,0.01
3461,0.03
3462,0.0
3463,0.0
3464,0.01
3465,0.0
3466,0.12
3467,0.02
3468,0.27
3469,0.76
3470,0.23
3471,0.13
3472,0.0
3473,0.0
3474,0.04
3475,0.12
3476,0.12
3477,0.03
3478,0.01
3479,0.02
3480,0.61
3481,0.0
3482,0.04
3483,0.0
3484,0.07
3485,0.0
3486,0.15
3487,0.17
3488,0.0
3489,0.0
3490,0.1
3491,0.02
3492,0.0
3493,0.02
3494,0.22
3495,0.25
3496,0.31
3497,0.07
3498,0.21
3499,0.02
3500,0.13
3501,0.02
3502,0.13
3503,0.0
3504,0.39
3505,0.06
3506,0.08
3507,0.06
3508,0.17
3509,0.05
3510,0.05
3511,0.0
3512,0.0
3513,0.0
3514,0.03
3515,0.02
3516,0.0
3517,0.0
3518,0.37
3519,0.0
3520,0.04
3521,0.38
3522,0.0
3523,0.01
3524,0.29
3525,0.06
3526,0.0
3527,0.05
3528,0.0
3529,0.87
3530,0.0
3531,0.03
3532,0.1
3533,0.0
3534,0.3
3535,0.38
3536,0.16
3537,0.03
3538,0.11
3539,0.2
3540,0.25
3541,0.01
3542,0.03
3543,0.09
3544,0.57
3545,0.0
3546,0.6
3547,0.06
3548,0.02
3549,0.0
3550,0.11
3551,0.18
3552,0.14
3553,0.05
3554,0.76
3555,0.01
3556,0.04
3557,0.0
3558,0.17
3559,0.01
3560,0.03
3561,0.21
3562,0.0
3563,0.04
3564,0.19
3565,0.0
3566,0.43
3567,0.0
3568,0.06
3569,0.01
3570,0.2
3571,0.02
3572,0.08
3573,0.1
3574,0.2
3575,0.05
3576,0.04
3577,0.71
3578,0.0
3579,0.0
3580,0.02
3581,0.04
3582,0.0
3583,0.0
3584,0.01
3585,0.07
3586,0.07
3587,0.0
3588,0.17
3589,0.06
3590,0.0
3591,0.07
3592,0.09
3593,0.37
3594,0.02
3595,0.21
3596,0.0
3597,0.11
3598,0.07
3599,0.0
3600,0.02
3601,0.07
3602,0.0
3603,0.04
3604,0.17
3605,0.45
3606,0.0
3607,0.44
3608,0.2
3609,0.0
3610,0.01
3611,0.51
3612,0.08
3613,0.6
3614,0.2
3615,0.0
3616,0.0
3617,0.0
3618,0.0
3619,0.01
3620,0.06
3621,0.01
3622,0.0
3623,0.07
3624,0.05
3625,0.06
3626,0.0
3627,0.0
3628,0.07
3629,0.05
3630,0.0
3631,0.68
3632,0.14
3633,0.15
3634,0.0
3635,0.0
3636,0.16
3637,0.34
3638,0.05
3639,0.17
3640,0.03
3641,0.08
3642,0.04
3643,0.09
3644,0.01
3645,0.0
3646,0.02
3647,0.39
3648,0.1
3649,0.47
3650,0.52
3651,0.05
3652,0.08
3653,0.0
3654,0.0
3655,0.27
3656,0.0
3657,0.1
3658,0.09
3659,0.47
3660,0.02
3661,0.01
3662,0.0
3663,0.09
3664,0.02
3665,0.19
3666,0.0
3667,0.04
3668,0.0
3669,0.27
3670,0.19
3671,0.18
3672,0.0
3673,0.52
3674,0.02
3675,0.03
3676,0.14
3677,0.34
3678,0.0
3679,0.0
3680,0.0
3681,0.18
3682,0.35
3683,0.0
3684,0.0
3685,0.03
3686,0.0
3687,0.67
3688,0.03
3689,0.39
3690,0.02
3691,0.0
3692,0.36
3693,0.27
3694,0.36
3695,0.0
3696,0.04
3697,0.46
3698,0.12
3699,0.37
3700,0.01
3701,0.05
3702,0.02
3703,0.0
3704,0.08
3705,0.49
3706,0.0
3707,0.08
3708,0.15
3709,0.0
3710,0.0
3711,0.03
3712,0.54
3713,0.16
3714,0.03
3715,0.02
3716,0.2
3717,0.07
3718,0.08
3719,0.15
3720,0.04
3721,0.02
3722,0.01
3723,0.01
3724,0.17
3725,0.03
3726,0.3
3727,0.37
3728,0.04
3729,0.13
3730,0.06
3731,0.26
3732,0.07
3733,0.07
3734,0.0
3735,0.03
3736,0.0
3737,0.0
3738,0.0
3739,0.05
3740,0.05
3741,0.58
3742,0.03
3743,0.01
3744,0.01
3745,0.0
3746,0.07
3747,0.14
3748,0.0
3749,0.21
3750,0.13
3751,0.0
3752,0.05
3753,0.03
3754,0.0
3755,0.5
3756,0.02
3757,0.0
3758,0.0
3759,0.16
3760,0.13
3761,0.0
3762,0.0
3763,0.31
3764,0.03
3765,0.0
3766,0.8
3767,0.08
3768,0.0
3769,0.34
3770,0.41
3771,0.02
3772,0.57
3773,0.0
3774,0.02
3775,0.07
3776,0.0
3777,0.05
3778,0.28
3779,0.06
3780,0.07
3781,0.14
3782,0.1
3783,0.31
3784,0.0
3785,0.18
3786,0.09
3787,0.0
3788,0.03
3789,0.21
3790,0.06
3791,0.06
3792,0.0
3793,0.02
3794,0.23
3795,0.0
3796,0.01
3797,0.05
3798,0.13
3799,0.04
3800,0.0
3801,0.08
3802,0.02
3803,0.14
3804,0.04
3805,0.04
3806,0.0
3807,0.05
3808,0.0
3809,0.46
3810,0.06
3811,0.41
3812,0.01
3813,0.44
3814,0.33
3815,0.01
3816,0.1
3817,0.12
3818,0.0
3819,0.0
3820,0.12
3821,0.8243063669646485
3822,0.0
3823,0.08
3824,0.14
3825,0.04
3826,0.22
3827,0.23
3828,0.0
3829,0.02
3830,0.1
3831,0.13
3832,0.3
3833,0.09
3834,0.02
3835,0.01
3836,0.0
3837,0.02
3838,0.09
3839,0.0
3840,0.02
3841,0.01
3842,0.0
3843,0.36
3844,0.01
3845,0.0
3846,0.67
3847,0.0
3848,0.55
3849,0.07
3850,0.41
3851,0.02
3852,0.25
3853,0.13
3854,0.47
3855,0.05
3856,0.22
3857,0.07
3858,0.29
3859,0.77
3860,0.05
3861,0.0
3862,0.0
3863,0.01
3864,0.04
3865,0.06
3866,0.07
3867,0.3
3868,0.0
3869,0.03
3870,0.0
3871,0.03
3872,0.11
3873,0.0
3874,0.14
3875,0.02
3876,0.01
3877,0.04
3878,0.03
3879,0.01
3880,0.09
3881,0.01
3882,0.0
3883,0.03
3884,0.0
3885,0.01
3886,0.73
3887,0.01
3888,0.1
3889,0.0
3890,0.06
3891,0.0
3892,0.0
3893,0.02
3894,0.3
3895,0.19
3896,0.0
3897,0.0
3898,0.21
3899,0.0
3900,0.04
3901,0.0
3902,0.01
3903,0.0
3904,0.46
3905,0.13
3906,0.07
3907,0.05
3908,0.0
3909,0.01
3910,0.01
3911,0.0
3912,0.53
3913,0.18
3914,0.09
3915,0.0
3916,0.0
3917,0.01
3918,0.11
3919,0.13
3920,0.0
3921,0.11
3922,0.01
3923,0.0
3924,0.0
3925,0.01
3926,0.0
3927,0.01
3928,0.0
3929,0.01
3930,0.25
3931,0.01
3932,0.0
3933,0.04
3934,0.12
3935,0.25
3936,0.06
3937,0.15
3938,0.8
3939,0.04
3940,0.0
3941,0.25
3942,0.32
3943,0.03
3944,0.12
3945,0.0
3946,0.01
3947,0.22
3948,0.01
3949,0.03
3950,0.13
3951,0.0
3952,0.01
3953,0.22
3954,0.13
3955,0.37
3956,0.0
3957,0.08
3958,0.0
3959,0.01
3960,0.0
3961,0.38
3962,0.0
3963,0.06
3964,0.06
3965,0.17
3966,0.0
3967,0.02
3968,0.06
3969,0.01
3970,0.0
3971,0.03
3972,0.01
3973,0.02
3974,0.0
3975,0.0
3976,0.07
3977,0.01
3978,0.06
3979,0.02
3980,0.0
3981,0.03
3982,0.05
3983,0.14
3984,0.03
3985,0.0
3986,0.01
3987,0.01
3988,0.0
3989,0.02
3990,0.15
3991,0.1
3992,0.63
3993,0.0
3994,0.0
3995,0.01
3996,0.0
3997,0.15
3998,0.0
3999,0.01
4000,0.11
4001,0.03
4002,0.0
4003,0.62
4004,0.0
4005,0.0
4006,0.0
4007,0.01
4008,0.23
4009,0.13
4010,0.0
4011,0.11
4012,0.04
4013,0.03
4014,0.0
4015,0.22
4016,0.08
4017,0.23
4018,0.0
4019,0.0
4020,0.03
4021,0.19
4022,0.0
4023,0.01
4024,0.0
4025,0.05
4026,0.0
4027,0.04
4028,0.0
4029,0.85
4030,0.01
4031,0.0
4032,0.19
4033,0.0
4034,0.0
4035,0.05
4036,0.07
4037,0.0
4038,0.33
4039,0.36
4040,0.0
4041,0.0
4042,0.17
4043,0.0
4044,0.21
4045,0.0
4046,0.0
4047,0.02
4048,0.0
4049,0.21
4050,0.01
4051,0.03
4052,0.67
4053,0.06
4054,0.1
4055,0.0
4056,0.0
4057,0.01
4058,0.0
4059,0.7
4060,0.0
4061,0.0
4062,0.04
4063,0.01
4064,0.0
4065,0.03
4066,0.0
4067,0.0
4068,0.04
4069,0.05
4070,0.0
4071,0.09
4072,0.02
4073,0.35
4074,0.9202184138703221
4075,0.1
4076,0.08
4077,0.1
4078,0.01
4079,0.04
4080,0.07
4081,0.0
4082,0.45
4083,0.43
4084,0.91
4085,0.0
4086,0.04
4087,0.01
4088,0.13
4089,0.22
4090,0.01
4091,0.21
4092,0.51
4093,0.0
4094,0.0
4095,0.0
4096,0.01
4097,0.08
4098,0.0
4099,0.23
4100,0.0
4101,0.01
4102,0.01
4103,0.03
4104,0.01
4105,0.04
4106,0.04
4107,0.42
4108,0.19
4109,0.0
4110,0.0
4111,0.0
4112,0.12
4113,0.14
4114,0.0
4115,0.0
4116,0.42
4117,0.06
4118,0.4
4119,0.08
4120,0.03
4121,0.0
4122,0.0
4123,0.28
4124,0.0
4125,0.31
4126,0.0
4127,0.01
4128,0.0
